"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"4",4010742,4010793,52,"*","Distal Intergenic",4,4017248,4018366,1119,2,"AT4G06718","AT4G06718.1",7573
"4",4099195,4099288,94,"*","Distal Intergenic",4,4099561,4103088,3528,2,"AT4G06752","AT4G06752.1",3800
"4",4180946,4180994,49,"*","Promoter (<=1kb)",4,4178491,4180361,1871,2,"AT4G07355","AT4G07355.1",-585
"4",4345344,4345448,105,"*","Promoter (<=1kb)",4,4341586,4345237,3652,2,"AT4G07520","AT4G07520.1",-107
"4",4504165,4504210,46,"*","Promoter (1-2kb)",4,4503023,4507072,4050,1,"AT4G07720","AT4G07720.1",1142
"4",4778379,4778475,97,"*","Distal Intergenic",4,4773564,4776647,3084,1,"AT4G07942","AT4G07942.1",4815
"4",4929758,4929830,73,"*","Promoter (1-2kb)",4,4924776,4928259,3484,2,"AT4G08060","AT4G08060.1",-1499
"4",4964909,4964966,58,"*","Promoter (<=1kb)",4,4964226,4966272,2047,1,"AT4G08080","AT4G08080.1",683
"4",4965775,4965830,56,"*","Promoter (1-2kb)",4,4964226,4966272,2047,1,"AT4G08080","AT4G08080.1",1549
"4",4965901,4965958,58,"*","Promoter (1-2kb)",4,4964226,4966272,2047,1,"AT4G08080","AT4G08080.1",1675
"4",5065872,5065902,31,"*","Promoter (1-2kb)",4,5064591,5067431,2841,1,"AT4G08113","AT4G08113.1",1281
"4",5066088,5066249,162,"*","Promoter (1-2kb)",4,5064591,5067431,2841,1,"AT4G08113","AT4G08113.1",1497
"4",5128932,5129005,74,"*","Distal Intergenic",4,5129185,5133659,4475,2,"AT4G08138","AT4G08138.1",4654
"4",5146771,5146878,108,"*","Distal Intergenic",4,5147700,5150966,3267,2,"AT4G08150","AT4G08150.1",4088
"4",5155525,5155767,243,"*","Distal Intergenic",4,5151863,5151979,117,2,"AT4G08151","AT4G08151.1",-3546
"4",5738938,5739007,70,"*","Promoter (<=1kb)",4,5739008,5739151,144,2,"AT4G08949","AT4G08949.1",144
"4",5739059,5739148,90,"*","Promoter (<=1kb)",4,5739008,5739151,144,2,"AT4G08949","AT4G08949.1",3
"4",5740343,5741446,1104,"*","Promoter (<=1kb)",4,5740297,5741524,1228,1,"AT4G08950","AT4G08950.1",46
"4",6794602,6794749,148,"*","Promoter (1-2kb)",4,6794776,6795793,1018,2,"AT4G11140","AT4G11140.1",1044
"4",6864581,6864793,213,"*","Promoter (<=1kb)",4,6864097,6866116,2020,1,"AT4G11280","AT4G11280.1",484
"4",6864920,6865022,103,"*","Promoter (<=1kb)",4,6864097,6866116,2020,1,"AT4G11280","AT4G11280.1",823
"4",6865168,6865504,337,"*","Promoter (1-2kb)",4,6864097,6866116,2020,1,"AT4G11280","AT4G11280.1",1071
"4",6865612,6865835,224,"*","Promoter (1-2kb)",4,6864097,6866116,2020,1,"AT4G11280","AT4G11280.1",1515
"4",6874928,6875070,143,"*","Promoter (1-2kb)",4,6872151,6873541,1391,2,"AT4G11300","AT4G11300.1",-1387
"4",7113982,7114005,24,"*","Promoter (1-2kb)",4,7108915,7112480,3566,2,"AT4G11820","AT4G11820.1",-1502
"4",7553288,7553484,197,"*","Promoter (<=1kb)",4,7550433,7553332,2900,2,"AT4G12910","AT4G12910.1",0
"4",7785974,7786018,45,"*","Promoter (<=1kb)",4,7785687,7786113,427,2,"AT4G13395","AT4G13395.1",95
"4",7868858,7868989,132,"*","Promoter (<=1kb)",4,7869874,7870750,877,1,"AT4G13540","AT4G13540.1",-885
"4",7869105,7869111,7,"*","Promoter (<=1kb)",4,7869874,7870750,877,1,"AT4G13540","AT4G13540.1",-763
"4",8015384,8015527,144,"*","Promoter (<=1kb)",4,8013893,8016486,2594,2,"AT4G13840","AT4G13840.1",959
"4",8015599,8015648,50,"*","Promoter (<=1kb)",4,8013893,8016486,2594,2,"AT4G13840","AT4G13840.1",838
"4",8312545,8312613,69,"*","Promoter (1-2kb)",4,8314078,8318830,4753,1,"AT4G14460","AT4G14460.1",-1465
"4",8374326,8374352,27,"*","Promoter (<=1kb)",4,8374391,8375962,1572,1,"AT4G14590","AT4G14590.1",-39
"4",8443988,8444114,127,"*","Distal Intergenic",4,8439899,8440839,941,1,"AT4G14723","AT4G14723.1",4089
"4",8444894,8445230,337,"*","Distal Intergenic",4,8448549,8450073,1525,1,"AT4G14730","AT4G14730.1",-3319
"4",8452776,8452796,21,"*","Promoter (<=1kb)",4,8450292,8453085,2794,2,"AT4G14740","AT4G14740.3",289
"4",8454030,8454065,36,"*","Promoter (<=1kb)",4,8450333,8454028,3696,2,"AT4G14740","AT4G14740.2",-2
"4",8973013,8973113,101,"*","Promoter (1-2kb)",4,8970654,8971523,870,2,"AT4G15755","AT4G15755.1",-1490
"4",9257638,9257776,139,"*","Promoter (<=1kb)",4,9257958,9260277,2320,1,"AT4G16390","AT4G16390.1",-182
"4",9415426,9415506,81,"*","Distal Intergenic",4,9411866,9414111,2246,1,"AT4G16745","AT4G16745.1",3560
"4",9420206,9420388,183,"*","Promoter (<=1kb)",4,9417058,9420649,3592,2,"AT4G16748","AT4G16748.1",261
"4",9605146,9606093,948,"*","Promoter (<=1kb)",4,9604502,9604974,473,1,"AT4G17085","AT4G17085.1",644
"4",9606161,9607197,1037,"*","Promoter (<=1kb)",4,9604962,9607334,2373,2,"AT4G17090","AT4G17090.1",137
"4",9665673,9665884,212,"*","Promoter (1-2kb)",4,9660985,9663774,2790,2,"AT4G17230","AT4G17230.1",-1899
"4",9753002,9753077,76,"*","Promoter (<=1kb)",4,9752824,9753867,1044,2,"AT4G17490","AT4G17490.1",790
"4",9759847,9759932,86,"*","Promoter (<=1kb)",4,9759325,9760340,1016,1,"AT4G17500","AT4G17500.1",522
"4",9962061,9962245,185,"*","Promoter (1-2kb)",4,9959013,9960404,1392,2,"AT4G17915","AT4G17915.1",-1657
"4",9965605,9965673,69,"*","Promoter (<=1kb)",4,9965742,9966969,1228,1,"AT4G17940","AT4G17940.1",-69
"4",10381164,10381247,84,"*","Promoter (1-2kb)",4,10382856,10388539,5684,1,"AT4G18960","AT4G18960.1",-1609
"4",10381316,10381370,55,"*","Promoter (1-2kb)",4,10382856,10388539,5684,1,"AT4G18960","AT4G18960.1",-1486
"4",10381751,10381858,108,"*","Promoter (<=1kb)",4,10382856,10388539,5684,1,"AT4G18960","AT4G18960.1",-998
"4",10386434,10386785,352,"*","Intron (AT4G18960.1/AT4G18960, intron 2 of 8)",4,10382856,10388539,5684,1,"AT4G18960","AT4G18960.2",3578
"4",10875548,10875709,162,"*","Promoter (<=1kb)",4,10875289,10878730,3442,1,"AT4G20110","AT4G20110.1",259
"4",11118427,11118482,56,"*","Exon (AT4G20730.1/AT4G20730, exon 3 of 3)",4,11117798,11120595,2798,2,"AT4G20730","AT4G20730.1",2113
"4",11133288,11133360,73,"*","Promoter (<=1kb)",4,11130762,11133086,2325,2,"AT4G20770","AT4G20770.1",-202
"4",11470377,11470532,156,"*","Promoter (<=1kb)",4,11468761,11470526,1766,2,"AT4G21560","AT4G21560.2",0
"4",11525747,11525796,50,"*","Promoter (1-2kb)",4,11527229,11529060,1832,1,"AT4G21690","AT4G21690.1",-1433
"4",11604755,11604821,67,"*","Promoter (<=1kb)",4,11604986,11610651,5666,1,"AT4G21880","AT4G21880.1",-165
"4",11604884,11604985,102,"*","Promoter (<=1kb)",4,11604986,11610651,5666,1,"AT4G21880","AT4G21880.1",-1
"4",11852100,11852187,88,"*","Promoter (<=1kb)",4,11851228,11853018,1791,2,"AT4G22505","AT4G22505.1",831
"4",11876144,11876220,77,"*","Promoter (1-2kb)",4,11876815,11877667,853,2,"AT4G22545","AT4G22545.1",1447
"4",11876300,11876322,23,"*","Promoter (1-2kb)",4,11876815,11877667,853,2,"AT4G22545","AT4G22545.1",1345
"4",11967864,11967866,3,"*","Distal Intergenic",4,11963628,11965684,2057,2,"AT4G22770","AT4G22770.1",-2180
"4",12026554,12026807,254,"*","Promoter (<=1kb)",4,12023915,12027421,3507,2,"AT4G22950","AT4G22950.1",614
"4",12027940,12028080,141,"*","Promoter (<=1kb)",4,12023915,12027421,3507,2,"AT4G22950","AT4G22950.1",-519
"4",12084007,12084636,630,"*","3' UTR",4,12087203,12090575,3373,1,"AT4G23060","AT4G23060.1",-2567
"4",12084717,12084777,61,"*","Distal Intergenic",4,12087203,12090575,3373,1,"AT4G23060","AT4G23060.1",-2426
"4",12085887,12085979,93,"*","Promoter (1-2kb)",4,12087203,12090575,3373,1,"AT4G23060","AT4G23060.1",-1224
"4",12225733,12225869,137,"*","Promoter (<=1kb)",4,12225607,12228718,3112,1,"AT4G23420","AT4G23420.1",126
"4",12225927,12225961,35,"*","Promoter (<=1kb)",4,12225607,12228718,3112,1,"AT4G23420","AT4G23420.1",320
"4",12278905,12279089,185,"*","Promoter (<=1kb)",4,12279075,12280851,1777,1,"AT4G23530","AT4G23530.1",0
"4",12352322,12352379,58,"*","Promoter (<=1kb)",4,12352956,12353131,176,1,"AT4G23713","AT4G23713.1",-577
"4",12369804,12369872,69,"*","Distal Intergenic",4,12366386,12369338,2953,1,"AT4G23740","AT4G23740.1",3418
"4",12370634,12370710,77,"*","Distal Intergenic",4,12366386,12369338,2953,1,"AT4G23740","AT4G23740.1",4248
"4",12370785,12370872,88,"*","Distal Intergenic",4,12366386,12369338,2953,1,"AT4G23740","AT4G23740.1",4399
"4",12464642,12464750,109,"*","Promoter (1-2kb)",4,12466345,12469844,3500,1,"AT4G24010","AT4G24010.1",-1595
"4",12622821,12622834,14,"*","Promoter (<=1kb)",4,12623536,12626432,2897,1,"AT4G24415","AT4G24415.1",-702
"4",12686466,12687932,1467,"*","Promoter (<=1kb)",4,12686459,12687650,1192,1,"AT4G24570","AT4G24570.1",7
"4",12687986,12688078,93,"*","Promoter (1-2kb)",4,12686459,12687650,1192,1,"AT4G24570","AT4G24570.1",1527
"4",12836224,12836282,59,"*","Promoter (1-2kb)",4,12837353,12839823,2471,1,"AT4G24972","AT4G24972.1",-1071
"4",13015198,13016030,833,"*","Promoter (<=1kb)",4,13015277,13016220,944,2,"AT4G25470","AT4G25470.1",190
"4",13016118,13016468,351,"*","Promoter (<=1kb)",4,13015277,13016220,944,2,"AT4G25470","AT4G25470.1",0
"4",13017892,13018136,245,"*","Promoter (<=1kb)",4,13018214,13019121,908,2,"AT4G25480","AT4G25480.1",985
"4",13018316,13018740,425,"*","Promoter (<=1kb)",4,13018214,13019121,908,2,"AT4G25480","AT4G25480.1",381
"4",13018799,13018886,88,"*","Promoter (<=1kb)",4,13018214,13019121,908,2,"AT4G25480","AT4G25480.1",235
"4",13018942,13018997,56,"*","Promoter (<=1kb)",4,13018214,13019121,908,2,"AT4G25480","AT4G25480.1",124
"4",13021228,13021356,129,"*","Promoter (1-2kb)",4,13021780,13022725,946,2,"AT4G25490","AT4G25490.1",1369
"4",13021767,13022239,473,"*","Promoter (<=1kb)",4,13021780,13022725,946,2,"AT4G25490","AT4G25490.1",486
"4",13023449,13023794,346,"*","Promoter (<=1kb)",4,13021780,13022725,946,2,"AT4G25490","AT4G25490.1",-724
"4",13079551,13079622,72,"*","Promoter (<=1kb)",4,13076715,13079052,2338,2,"AT4G25640","AT4G25640.1",-499
"4",13080284,13080387,104,"*","Promoter (1-2kb)",4,13076715,13079052,2338,2,"AT4G25640","AT4G25640.1",-1232
"4",13193904,13193906,3,"*","Promoter (<=1kb)",4,13191937,13193543,1607,2,"AT4G25990","AT4G25990.1",-361
"4",13495325,13495377,53,"*","Promoter (1-2kb)",4,13494572,13496487,1916,2,"AT4G26830","AT4G26830.1",1110
"4",13657973,13658078,106,"*","Distal Intergenic",4,13653609,13656204,2596,1,"AT4G27260","AT4G27260.1",4364
"4",13663363,13663524,162,"*","Promoter (<=1kb)",4,13661331,13663294,1964,2,"AT4G27270","AT4G27270.1",-69
"4",13663681,13664146,466,"*","Promoter (<=1kb)",4,13663576,13664240,665,2,"AT4G27280","AT4G27280.1",94
"4",13742964,13743033,70,"*","Promoter (<=1kb)",4,13743110,13746211,3102,1,"AT4G27500","AT4G27500.1",-77
"4",13750675,13750724,50,"*","Promoter (1-2kb)",4,13750440,13751905,1466,2,"AT4G27520","AT4G27520.1",1181
"4",13750933,13751061,129,"*","Promoter (<=1kb)",4,13750440,13751905,1466,2,"AT4G27520","AT4G27520.1",844
"4",13751167,13751352,186,"*","Promoter (<=1kb)",4,13750440,13751905,1466,2,"AT4G27520","AT4G27520.1",553
"4",13751587,13751690,104,"*","Promoter (<=1kb)",4,13750440,13751905,1466,2,"AT4G27520","AT4G27520.1",215
"4",13854121,13854438,318,"*","Promoter (<=1kb)",4,13851862,13854191,2330,2,"AT4G27800","AT4G27800.1",0
"4",13957108,13957174,67,"*","Promoter (<=1kb)",4,13948603,13957840,9238,2,"AT4G28080","AT4G28080.1",666
"4",13985134,13985340,207,"*","Promoter (<=1kb)",4,13985178,13987442,2265,1,"AT4G28190","AT4G28190.2",0
"4",14023013,14023184,172,"*","Promoter (<=1kb)",4,14022387,14022987,601,2,"AT4G28330","AT4G28330.1",-26
"4",14118169,14118502,334,"*","Promoter (<=1kb)",4,14118315,14118416,102,2,"AT4G28564","AT4G28564.1",0
"4",14196595,14196918,324,"*","Distal Intergenic",4,14199096,14200901,1806,1,"AT4G28730","AT4G28730.1",-2178
"4",14251020,14251123,104,"*","Promoter (<=1kb)",4,14251214,14254432,3219,1,"AT4G28880","AT4G28880.1",-91
"4",14307410,14307638,229,"*","Promoter (<=1kb)",4,14307249,14307973,725,1,"AT4G29030","AT4G29030.1",161
"4",14325420,14325668,249,"*","Promoter (<=1kb)",4,14323361,14325328,1968,2,"AT4G29080","AT4G29080.1",-92
"4",14326053,14326397,345,"*","Promoter (<=1kb)",4,14323361,14325328,1968,2,"AT4G29080","AT4G29080.1",-725
"4",14359071,14359129,59,"*","Distal Intergenic",4,14352037,14355103,3067,2,"AT4G29130","AT4G29130.1",-3968
"4",14372822,14373163,342,"*","Distal Intergenic",4,14368919,14370892,1974,1,"AT4G29140","AT4G29140.1",3903
"4",14374281,14374408,128,"*","Distal Intergenic",4,14378767,14380511,1745,1,"AT4G29150","AT4G29150.1",-4359
"4",14545933,14545982,50,"*","Promoter (<=1kb)",4,14543457,14545138,1682,2,"AT4G29700","AT4G29700.1",-795
"4",14580039,14581512,1474,"*","Promoter (<=1kb)",4,14579704,14581700,1997,1,"AT4G29780","AT4G29780.1",335
"4",14813420,14813524,105,"*","Promoter (<=1kb)",4,14811262,14812821,1560,2,"AT4G30250","AT4G30250.1",-599
"4",14815595,14815996,402,"*","Distal Intergenic",4,14811262,14812821,1560,2,"AT4G30250","AT4G30250.1",-2774
"4",14846121,14846191,71,"*","Promoter (1-2kb)",4,14847740,14851143,3404,1,"AT4G30350","AT4G30350.1",-1549
"4",14882127,14882525,399,"*","Promoter (<=1kb)",4,14881855,14883480,1626,2,"AT4G30440","AT4G30440.1",955
"4",14882659,14882963,305,"*","Promoter (<=1kb)",4,14881855,14883480,1626,2,"AT4G30440","AT4G30440.1",517
"4",14902621,14903029,409,"*","Promoter (<=1kb)",4,14903487,14904917,1431,1,"AT4G30500","AT4G30500.1",-458
"4",14912933,14913009,77,"*","Promoter (1-2kb)",4,14908000,14911307,3308,2,"AT4G30520","AT4G30520.1",-1626
"4",15054415,15054648,234,"*","Promoter (<=1kb)",4,15054873,15056826,1954,1,"AT4G30940","AT4G30940.1",-225
"4",15205175,15205385,211,"*","Promoter (<=1kb)",4,15205480,15209601,4122,1,"AT4G31340","AT4G31340.1",-95
"4",15205439,15205466,28,"*","Promoter (<=1kb)",4,15205480,15209601,4122,1,"AT4G31340","AT4G31340.1",-14
"4",15231208,15231514,307,"*","Promoter (1-2kb)",4,15229785,15230718,934,1,"AT4G31380","AT4G31380.1",1423
"4",15317403,15317519,117,"*","Promoter (<=1kb)",4,15317499,15320020,2522,1,"AT4G31610","AT4G31610.1",0
"4",15325056,15325115,60,"*","Promoter (<=1kb)",4,15322452,15324681,2230,2,"AT4G31620","AT4G31620.1",-375
"4",15395962,15396117,156,"*","Promoter (1-2kb)",4,15390650,15394430,3781,2,"AT4G31820","AT4G31820.1",-1532
"4",15397167,15397356,190,"*","Distal Intergenic",4,15390650,15394430,3781,2,"AT4G31820","AT4G31820.1",-2737
"4",15487937,15490079,2143,"*","Promoter (<=1kb)",4,15487944,15489450,1507,1,"AT4G32020","AT4G32020.1",0
"4",15591493,15591758,266,"*","Promoter (<=1kb)",4,15589674,15591164,1491,2,"AT4G32290","AT4G32290.1",-329
"4",15638533,15638756,224,"*","Promoter (<=1kb)",4,15638625,15640465,1841,1,"AT4G32400","AT4G32400.1",0
"4",15817277,15817706,430,"*","Promoter (1-2kb)",4,15819524,15820871,1348,1,"AT4G32800","AT4G32800.1",-1818
"4",15918101,15918411,311,"*","Promoter (<=1kb)",4,15914722,15918044,3323,2,"AT4G32980","AT4G32980.1",-57
"4",16271080,16271281,202,"*","Promoter (<=1kb)",4,16271973,16274810,2838,1,"AT4G33950","AT4G33950.2",-692
"4",16312020,16312041,22,"*","Promoter (1-2kb)",4,16310815,16311973,1159,1,"AT4G34050","AT4G34050.2",1205
"4",16355470,16355737,268,"*","Promoter (<=1kb)",4,16354946,16357293,2348,1,"AT4G34150","AT4G34150.1",524
"4",16356386,16356571,186,"*","Promoter (1-2kb)",4,16357639,16359555,1917,1,"AT4G34160","AT4G34160.1",-1068
"4",16356689,16356750,62,"*","Promoter (<=1kb)",4,16357639,16359555,1917,1,"AT4G34160","AT4G34160.1",-889
"4",16357384,16357446,63,"*","Promoter (<=1kb)",4,16357639,16359555,1917,1,"AT4G34160","AT4G34160.1",-193
"4",16367252,16367301,50,"*","Promoter (<=1kb)",4,16368087,16369025,939,1,"AT4G34170","AT4G34170.1",-786
"4",16450103,16450167,65,"*","Promoter (1-2kb)",4,16451876,16453260,1385,1,"AT4G34410","AT4G34410.1",-1709
"4",16452542,16452591,50,"*","Promoter (<=1kb)",4,16451876,16453260,1385,1,"AT4G34410","AT4G34410.1",666
"4",16560362,16560593,232,"*","Exon (AT4G34710.2/AT4G34710, exon 2 of 2)",4,16560062,16562931,2870,2,"AT4G34710","AT4G34710.2",2338
"4",16561008,16561212,205,"*","Promoter (1-2kb)",4,16560062,16562931,2870,2,"AT4G34710","AT4G34710.2",1719
"4",16561287,16561436,150,"*","Promoter (1-2kb)",4,16560062,16562931,2870,2,"AT4G34710","AT4G34710.2",1495
"4",16561509,16562502,994,"*","Promoter (<=1kb)",4,16560062,16562931,2870,2,"AT4G34710","AT4G34710.2",429
"4",16688937,16689128,192,"*","Distal Intergenic",4,16685720,16686703,984,2,"AT4G35060","AT4G35060.1",-2234
"4",16689564,16689746,183,"*","Distal Intergenic",4,16685720,16686703,984,2,"AT4G35060","AT4G35060.1",-2861
"4",16696364,16696421,58,"*","Promoter (1-2kb)",4,16698334,16700321,1988,1,"AT4G35080","AT4G35080.1",-1913
"4",16709885,16709934,50,"*","Promoter (1-2kb)",4,16708598,16710248,1651,1,"AT4G35100","AT4G35100.1",1287
"4",16710333,16710407,75,"*","Promoter (1-2kb)",4,16708598,16710248,1651,1,"AT4G35100","AT4G35100.1",1735
"4",16710487,16710533,47,"*","Promoter (1-2kb)",4,16708598,16710248,1651,1,"AT4G35100","AT4G35100.1",1889
"4",16728996,16729076,81,"*","Promoter (<=1kb)",4,16726948,16728531,1584,2,"AT4G35150","AT4G35150.1",-465
"4",16745909,16746161,253,"*","Promoter (<=1kb)",4,16746599,16748266,1668,1,"AT4G35190","AT4G35190.1",-438
"4",16950714,16950794,81,"*","Promoter (<=1kb)",4,16946521,16950594,4074,2,"AT4G35780","AT4G35780.1",-120
"4",16980488,16980551,64,"*","Promoter (<=1kb)",4,16980327,16980491,165,2,"AT4G35837","AT4G35837.1",0
"4",17001768,17002206,439,"*","Distal Intergenic",4,17004595,17006287,1693,1,"AT4G35900","AT4G35900.1",-2389
"4",17002470,17002807,338,"*","Promoter (1-2kb)",4,17004595,17006287,1693,1,"AT4G35900","AT4G35900.1",-1788
"4",17005897,17007027,1131,"*","Promoter (1-2kb)",4,17007028,17008154,1127,2,"AT4G35905","AT4G35905.1",1127
"4",17040415,17040724,310,"*","Promoter (<=1kb)",4,17039063,17041131,2069,2,"AT4G36010","AT4G36010.2",407
"4",17049197,17049256,60,"*","Promoter (1-2kb)",4,17049171,17050274,1104,2,"AT4G36040","AT4G36040.1",1018
"4",17049460,17049972,513,"*","Promoter (<=1kb)",4,17049171,17050274,1104,2,"AT4G36040","AT4G36040.1",302
"4",17150788,17150992,205,"*","Promoter (<=1kb)",4,17150869,17153578,2710,1,"AT4G36250","AT4G36250.1",0
"4",17280753,17280851,99,"*","Promoter (1-2kb)",4,17276936,17279201,2266,2,"AT4G36640","AT4G36640.1",-1552
"4",17280908,17281029,122,"*","Promoter (1-2kb)",4,17280528,17282730,2203,2,"AT4G36648","AT4G36648.1",1701
"4",17281218,17281265,48,"*","Promoter (1-2kb)",4,17280528,17282730,2203,2,"AT4G36648","AT4G36648.1",1465
"4",17281320,17281374,55,"*","Promoter (1-2kb)",4,17280528,17282730,2203,2,"AT4G36648","AT4G36648.1",1356
"4",17281467,17281687,221,"*","Promoter (1-2kb)",4,17280528,17282730,2203,2,"AT4G36648","AT4G36648.1",1043
"4",17281746,17282575,830,"*","Promoter (<=1kb)",4,17280528,17282730,2203,2,"AT4G36648","AT4G36648.1",155
"4",17319673,17320119,447,"*","Distal Intergenic",4,17314559,17316374,1816,2,"AT4G36740","AT4G36740.1",-3299
"4",17350941,17351091,151,"*","Promoter (<=1kb)",4,17351353,17352945,1593,1,"AT4G36840","AT4G36840.1",-262
"4",17367514,17367559,46,"*","Promoter (1-2kb)",4,17368965,17373930,4966,1,"AT4G36870","AT4G36870.2",-1406
"4",17367612,17367618,7,"*","Promoter (1-2kb)",4,17368965,17373930,4966,1,"AT4G36870","AT4G36870.2",-1347
"4",17395568,17396092,525,"*","Distal Intergenic",4,17390626,17393339,2714,2,"AT4G36910","AT4G36910.1",-2229
"4",17397798,17398098,301,"*","Distal Intergenic",4,17400610,17403469,2860,1,"AT4G36920","AT4G36920.2",-2512
"4",17398744,17399123,380,"*","Promoter (1-2kb)",4,17400610,17403469,2860,1,"AT4G36920","AT4G36920.2",-1487
"4",17404781,17404840,60,"*","Promoter (<=1kb)",4,17403980,17404450,471,1,"AT4G36925","AT4G36925.1",801
"4",17408284,17408536,253,"*","Distal Intergenic",4,17403980,17404450,471,1,"AT4G36925","AT4G36925.1",4304
"4",17408757,17409001,245,"*","Distal Intergenic",4,17403980,17404450,471,1,"AT4G36925","AT4G36925.1",4777
"4",17409303,17409494,192,"*","Distal Intergenic",4,17414127,17416294,2168,1,"AT4G36930","AT4G36930.1",-4633
"4",17409567,17409645,79,"*","Distal Intergenic",4,17414127,17416294,2168,1,"AT4G36930","AT4G36930.1",-4482
"4",17431853,17432217,365,"*","Promoter (<=1kb)",4,17429744,17431685,1942,2,"AT4G36970","AT4G36970.1",-168
"4",17540672,17541592,921,"*","Promoter (<=1kb)",4,17540490,17541799,1310,1,"AT4G37260","AT4G37260.1",182
"4",17541934,17542111,178,"*","Promoter (1-2kb)",4,17540490,17541799,1310,1,"AT4G37260","AT4G37260.1",1444
"4",17542322,17542382,61,"*","Promoter (1-2kb)",4,17540490,17541799,1310,1,"AT4G37260","AT4G37260.1",1832
"4",17561879,17562036,158,"*","Promoter (<=1kb)",4,17559580,17561727,2148,2,"AT4G37320","AT4G37320.1",-152
"4",17585189,17585473,285,"*","Promoter (1-2kb)",4,17584051,17586360,2310,1,"AT4G37400","AT4G37400.1",1138
"4",17690123,17690277,155,"*","Promoter (1-2kb)",4,17691786,17693760,1975,1,"AT4G37650","AT4G37650.1",-1509
"4",17730491,17730965,475,"*","Distal Intergenic",4,17725337,17727730,2394,2,"AT4G37740","AT4G37740.1",-2761
"4",17780717,17781183,467,"*","Promoter (<=1kb)",4,17780970,17781745,776,1,"AT4G37810","AT4G37810.1",0
"4",17782531,17782796,266,"*","Promoter (1-2kb)",4,17780970,17781745,776,1,"AT4G37810","AT4G37810.1",1561
"4",17846546,17846722,177,"*","Exon (AT4G37950.1/AT4G37950, exon 9 of 16)",4,17844430,17849274,4845,1,"AT4G37950","AT4G37950.1",2116
"4",18063228,18063302,75,"*","Promoter (<=1kb)",4,18063166,18065849,2684,1,"AT4G38650","AT4G38650.1",62
"4",18073300,18073360,61,"*","Promoter (<=1kb)",4,18071884,18073182,1299,2,"AT4G38680","AT4G38680.1",-118
"4",18215975,18216063,89,"*","Promoter (1-2kb)",4,18215556,18217482,1927,2,"AT4G39090","AT4G39090.1",1419
"4",18216881,18216984,104,"*","Promoter (<=1kb)",4,18215556,18217482,1927,2,"AT4G39090","AT4G39090.1",498
"4",18240075,18240094,20,"*","Promoter (<=1kb)",4,18240605,18243719,3115,1,"AT4G39170","AT4G39170.2",-511
"4",18274169,18274478,310,"*","Promoter (<=1kb)",4,18274006,18275017,1012,2,"AT4G39260","AT4G39260.4",539
